session_id,start_time,station_id,energy_kwh,duration_minutes,connector_type
446,2024-05-05 10:00:00,STN_1,27.74,50,CHAdeMO
447,2024-05-05 10:00:00,STN_3,29.47,56,CHAdeMO
448,2024-05-05 10:00:00,STN_4,31.68,51,CCS
449,2024-05-05 10:00:00,STN_5,20.83,46,CCS
450,2024-05-05 10:00:00,STN_6,30.45,36,CHAdeMO
451,2024-05-05 10:00:00,STN_8,24.58,41,CCS
452,2024-05-05 10:00:00,STN_9,22.2,57,CHAdeMO
453,2024-05-05 11:00:00,STN_2,23.34,45,CHAdeMO
454,2024-05-05 11:00:00,STN_5,12.48,52,CCS
455,2024-05-05 11:00:00,STN_6,26.52,66,CCS
456,2024-05-05 11:00:00,STN_7,19.85,47,Type2
457,2024-05-05 11:00:00,STN_10,23.75,60,CCS
458,2024-05-05 12:00:00,STN_2,21.33,47,CHAdeMO
459,2024-05-05 12:00:00,STN_5,26.26,46,CHAdeMO
460,2024-05-05 12:00:00,STN_7,18.87,46,Type2
461,2024-05-05 13:00:00,STN_2,29.52,34,CCS
462,2024-05-05 13:00:00,STN_4,22.93,37,CHAdeMO
463,2024-05-05 13:00:00,STN_6,30.37,29,Type2
464,2024-05-05 14:00:00,STN_1,18.09,48,Type2
465,2024-05-05 14:00:00,STN_3,32.96,44,CHAdeMO
466,2024-05-05 14:00:00,STN_5,18.11,63,CCS
467,2024-05-05 14:00:00,STN_6,11.86,23,Type2
468,2024-05-05 14:00:00,STN_7,25.08,39,CCS
469,2024-05-05 14:00:00,STN_10,14.85,52,CCS
470,2024-05-05 15:00:00,STN_6,23.71,39,Type2
471,2024-05-05 15:00:00,STN_7,13.04,53,CHAdeMO
472,2024-05-05 15:00:00,STN_9,26.55,44,CHAdeMO
473,2024-05-05 15:00:00,STN_10,34.93,34,CHAdeMO
474,2024-05-05 16:00:00,STN_1,11.32,38,Type2
475,2024-05-05 16:00:00,STN_4,21.68,47,CHAdeMO
476,2024-05-05 16:00:00,STN_10,20.31,48,CHAdeMO
477,2024-05-05 17:00:00,STN_1,13.24,59,CCS
478,2024-05-05 17:00:00,STN_2,21.42,56,CCS
479,2024-05-05 18:00:00,STN_3,24.4,49,CHAdeMO
480,2024-05-05 18:00:00,STN_4,25.99,49,CCS
481,2024-05-05 18:00:00,STN_8,26.5,58,Type2
482,2024-05-05 18:00:00,STN_10,23.38,52,CCS
483,2024-05-05 19:00:00,STN_1,21.37,59,CHAdeMO
484,2024-05-05 19:00:00,STN_2,17.27,63,CHAdeMO
485,2024-05-05 19:00:00,STN_3,21.72,30,CCS
486,2024-05-05 19:00:00,STN_4,22.9,38,Type2
487,2024-05-05 19:00:00,STN_6,27.88,38,CHAdeMO
488,2024-05-05 20:00:00,STN_2,18.88,26,Type2
489,2024-05-05 20:00:00,STN_3,18.83,20,CCS
490,2024-05-05 20:00:00,STN_8,10.91,52,CHAdeMO
491,2024-05-05 20:00:00,STN_10,27.5,49,Type2
492,2024-05-05 21:00:00,STN_6,15.23,44,Type2
493,2024-05-05 21:00:00,STN_7,21.97,33,CCS
494,2024-05-05 21:00:00,STN_10,32.52,53,CHAdeMO
495,2024-05-05 22:00:00,STN_4,20.45,45,CCS
496,2024-05-05 22:00:00,STN_5,23.46,24,CHAdeMO
497,2024-05-05 23:00:00,STN_1,20.27,38,CCS
498,2024-05-05 23:00:00,STN_2,14.99,42,CCS
499,2024-05-05 23:00:00,STN_3,34.58,51,CCS
500,2024-05-05 23:00:00,STN_5,18.0,50,CCS
501,2024-05-05 23:00:00,STN_6,31.8,54,CCS
502,2024-05-05 23:00:00,STN_7,22.42,38,Type2
503,2024-05-05 23:00:00,STN_9,26.89,48,Type2
504,2024-05-05 23:00:00,STN_10,28.27,51,CHAdeMO
505,2024-05-06 00:00:00,STN_2,29.35,39,CCS
506,2024-05-06 00:00:00,STN_3,31.22,46,Type2
507,2024-05-06 00:00:00,STN_5,36.53,38,CCS
508,2024-05-06 00:00:00,STN_7,34.15,46,Type2
509,2024-05-06 01:00:00,STN_1,17.44,40,Type2
510,2024-05-06 01:00:00,STN_2,19.76,49,CCS
511,2024-05-06 01:00:00,STN_7,25.66,39,Type2
512,2024-05-06 01:00:00,STN_9,21.83,66,CHAdeMO
513,2024-05-06 02:00:00,STN_1,34.09,49,Type2
514,2024-05-06 02:00:00,STN_3,22.27,46,CCS
515,2024-05-06 02:00:00,STN_8,26.29,34,Type2
516,2024-05-06 03:00:00,STN_2,20.2,28,CCS
517,2024-05-06 03:00:00,STN_4,24.79,51,CHAdeMO
518,2024-05-06 03:00:00,STN_5,18.62,60,CHAdeMO
519,2024-05-06 03:00:00,STN_8,13.42,30,Type2
520,2024-05-06 04:00:00,STN_1,23.57,55,Type2
521,2024-05-06 04:00:00,STN_5,33.79,40,CCS
522,2024-05-06 04:00:00,STN_8,29.55,44,Type2
523,2024-05-06 05:00:00,STN_2,20.79,53,Type2
524,2024-05-06 05:00:00,STN_5,26.57,29,Type2
525,2024-05-06 05:00:00,STN_6,32.34,58,Type2
526,2024-05-06 05:00:00,STN_9,17.62,48,CHAdeMO
527,2024-05-06 06:00:00,STN_2,25.46,47,Type2
528,2024-05-06 06:00:00,STN_4,18.15,38,CCS
529,2024-05-06 06:00:00,STN_6,21.82,56,Type2
530,2024-05-06 06:00:00,STN_8,25.81,41,CCS
531,2024-05-06 06:00:00,STN_10,27.4,16,CHAdeMO
532,2024-05-06 07:00:00,STN_1,30.04,27,CHAdeMO
533,2024-05-06 07:00:00,STN_2,19.46,33,CCS
534,2024-05-06 07:00:00,STN_4,12.94,56,Type2
535,2024-05-06 07:00:00,STN_5,18.73,48,Type2
536,2024-05-06 07:00:00,STN_8,21.67,49,CCS
537,2024-05-06 08:00:00,STN_1,22.54,32,CCS
538,2024-05-06 08:00:00,STN_7,28.97,40,CCS
539,2024-05-06 08:00:00,STN_10,11.1,40,Type2
540,2024-05-06 09:00:00,STN_4,32.51,53,CCS
541,2024-05-06 09:00:00,STN_8,19.56,41,Type2
542,2024-05-06 09:00:00,STN_9,19.75,65,CHAdeMO
543,2024-05-06 09:00:00,STN_10,24.67,49,CHAdeMO
544,2024-05-06 10:00:00,STN_8,29.21,47,CHAdeMO
545,2024-05-06 10:00:00,STN_9,20.19,43,Type2
546,2024-05-06 11:00:00,STN_2,21.5,44,CCS
547,2024-05-06 11:00:00,STN_8,27.09,45,CHAdeMO
548,2024-05-06 11:00:00,STN_9,27.13,44,Type2
549,2024-05-06 12:00:00,STN_7,22.55,25,CHAdeMO
550,2024-05-06 12:00:00,STN_9,28.41,48,Type2
551,2024-05-06 13:00:00,STN_4,28.99,16,CHAdeMO
552,2024-05-06 13:00:00,STN_5,36.62,43,Type2
553,2024-05-06 13:00:00,STN_7,29.76,34,CHAdeMO
554,2024-05-06 13:00:00,STN_9,26.29,34,CCS
555,2024-05-06 13:00:00,STN_10,17.63,64,CHAdeMO
556,2024-05-06 14:00:00,STN_1,20.67,47,CHAdeMO
557,2024-05-06 14:00:00,STN_2,28.09,49,CHAdeMO
558,2024-05-06 14:00:00,STN_4,23.05,48,CHAdeMO
559,2024-05-06 14:00:00,STN_5,38.82,44,CCS
560,2024-05-06 14:00:00,STN_8,23.41,55,CCS
561,2024-05-06 14:00:00,STN_9,29.74,56,Type2
562,2024-05-06 15:00:00,STN_1,26.47,33,CHAdeMO
563,2024-05-06 15:00:00,STN_3,33.43,33,Type2
564,2024-05-06 15:00:00,STN_9,24.12,37,CHAdeMO
565,2024-05-06 16:00:00,STN_1,21.55,48,Type2
566,2024-05-06 16:00:00,STN_2,24.25,49,Type2
567,2024-05-06 16:00:00,STN_4,33.3,49,Type2
568,2024-05-06 16:00:00,STN_5,20.29,54,CCS
569,2024-05-06 16:00:00,STN_8,30.33,32,CHAdeMO
570,2024-05-06 16:00:00,STN_10,26.18,52,Type2
571,2024-05-06 17:00:00,STN_1,19.92,58,Type2
572,2024-05-06 17:00:00,STN_4,20.95,46,CHAdeMO
573,2024-05-06 17:00:00,STN_5,20.79,45,CCS
574,2024-05-06 17:00:00,STN_6,14.33,30,CHAdeMO
575,2024-05-06 17:00:00,STN_7,33.16,36,Type2
576,2024-05-06 18:00:00,STN_2,15.06,23,CCS
577,2024-05-06 18:00:00,STN_3,17.53,31,CHAdeMO
578,2024-05-06 18:00:00,STN_9,33.49,55,CCS
579,2024-05-06 18:00:00,STN_10,17.18,67,Type2
580,2024-05-06 20:00:00,STN_1,28.87,41,CCS
581,2024-05-06 20:00:00,STN_2,4.5,67,CHAdeMO
582,2024-05-06 20:00:00,STN_4,12.27,28,CHAdeMO
583,2024-05-06 20:00:00,STN_5,29.16,69,CHAdeMO
584,2024-05-06 21:00:00,STN_3,31.69,50,Type2
585,2024-05-06 21:00:00,STN_5,26.16,53,Type2
586,2024-05-06 21:00:00,STN_6,27.31,47,CHAdeMO
587,2024-05-06 21:00:00,STN_7,22.73,44,Type2
588,2024-05-06 21:00:00,STN_10,16.72,42,Type2
589,2024-05-06 22:00:00,STN_5,10.15,44,CHAdeMO
590,2024-05-06 22:00:00,STN_9,15.08,33,CCS
591,2024-05-06 23:00:00,STN_6,23.26,58,CHAdeMO
592,2024-05-07 00:00:00,STN_4,28.43,29,Type2
593,2024-05-07 01:00:00,STN_3,15.07,54,Type2
594,2024-05-07 01:00:00,STN_4,15.12,42,CHAdeMO
595,2024-05-07 01:00:00,STN_7,25.85,35,CCS
596,2024-05-07 02:00:00,STN_10,22.74,31,Type2
597,2024-05-07 03:00:00,STN_2,17.79,48,Type2
598,2024-05-07 03:00:00,STN_4,10.85,49,Type2
599,2024-05-07 04:00:00,STN_4,21.86,50,Type2
600,2024-05-07 04:00:00,STN_6,23.57,58,CCS
601,2024-05-07 05:00:00,STN_1,22.88,40,Type2
602,2024-05-07 06:00:00,STN_1,22.86,50,CHAdeMO
603,2024-05-07 06:00:00,STN_3,22.34,45,Type2
604,2024-05-07 06:00:00,STN_4,17.09,38,Type2
605,2024-05-07 06:00:00,STN_6,12.18,62,CCS
606,2024-05-07 06:00:00,STN_7,13.29,38,Type2
607,2024-05-07 07:00:00,STN_7,16.97,53,CHAdeMO
608,2024-05-07 08:00:00,STN_2,19.94,57,Type2
609,2024-05-07 08:00:00,STN_6,17.29,47,Type2
610,2024-05-07 08:00:00,STN_8,16.15,66,CHAdeMO
611,2024-05-07 08:00:00,STN_9,13.69,48,CHAdeMO
612,2024-05-07 09:00:00,STN_1,26.44,49,Type2
613,2024-05-07 09:00:00,STN_2,20.7,43,Type2
614,2024-05-07 09:00:00,STN_4,22.31,43,Type2
615,2024-05-07 09:00:00,STN_7,28.75,67,CCS
616,2024-05-07 09:00:00,STN_10,18.1,31,CCS
617,2024-05-07 10:00:00,STN_1,21.38,70,CCS
618,2024-05-07 10:00:00,STN_3,16.37,61,CCS
619,2024-05-07 10:00:00,STN_4,33.74,39,Type2
620,2024-05-07 10:00:00,STN_10,25.98,61,CCS
621,2024-05-07 11:00:00,STN_3,19.35,42,CCS
622,2024-05-07 11:00:00,STN_7,17.93,34,CHAdeMO
623,2024-05-07 12:00:00,STN_3,17.46,32,CHAdeMO
624,2024-05-07 12:00:00,STN_6,22.24,37,CHAdeMO
625,2024-05-07 12:00:00,STN_7,23.64,29,CHAdeMO
626,2024-05-07 12:00:00,STN_8,24.32,53,Type2
627,2024-05-07 13:00:00,STN_1,8.04,48,CCS
628,2024-05-07 13:00:00,STN_2,30.59,32,Type2
629,2024-05-07 13:00:00,STN_3,33.71,49,Type2
630,2024-05-07 13:00:00,STN_6,17.06,44,CHAdeMO
631,2024-05-07 13:00:00,STN_9,25.91,45,Type2
632,2024-05-07 13:00:00,STN_10,25.77,35,Type2
633,2024-05-07 14:00:00,STN_2,23.19,30,Type2
634,2024-05-07 14:00:00,STN_5,21.22,35,CCS
635,2024-05-07 14:00:00,STN_7,16.85,57,Type2
636,2024-05-07 14:00:00,STN_8,29.64,51,CHAdeMO
637,2024-05-07 14:00:00,STN_9,14.35,41,CCS
638,2024-05-07 14:00:00,STN_10,30.49,46,CCS
639,2024-05-07 15:00:00,STN_5,38.24,48,CCS
640,2024-05-07 15:00:00,STN_9,23.34,41,CCS
641,2024-05-07 16:00:00,STN_4,22.93,43,Type2
642,2024-05-07 16:00:00,STN_6,26.96,54,Type2
643,2024-05-07 16:00:00,STN_8,16.5,31,CCS
644,2024-05-07 16:00:00,STN_9,9.15,50,Type2
645,2024-05-07 17:00:00,STN_2,14.28,23,CHAdeMO
646,2024-05-07 17:00:00,STN_4,24.72,69,Type2
647,2024-05-07 17:00:00,STN_6,21.96,53,CCS
648,2024-05-07 17:00:00,STN_8,22.57,44,CCS
649,2024-05-07 18:00:00,STN_1,28.43,42,Type2
650,2024-05-07 18:00:00,STN_5,23.87,48,Type2
651,2024-05-07 18:00:00,STN_6,17.32,54,Type2
652,2024-05-07 18:00:00,STN_7,20.78,37,CCS
653,2024-05-07 18:00:00,STN_9,25.76,36,CHAdeMO
654,2024-05-07 19:00:00,STN_3,22.2,44,CHAdeMO
655,2024-05-07 19:00:00,STN_4,29.6,49,Type2
656,2024-05-07 19:00:00,STN_5,21.82,53,CHAdeMO
657,2024-05-07 19:00:00,STN_7,31.73,50,CCS
658,2024-05-07 19:00:00,STN_9,22.07,31,CCS
659,2024-05-07 20:00:00,STN_5,14.54,41,CCS
660,2024-05-07 20:00:00,STN_8,17.73,43,CCS
661,2024-05-07 21:00:00,STN_3,22.4,50,CCS
662,2024-05-07 21:00:00,STN_4,21.51,49,CHAdeMO
663,2024-05-07 21:00:00,STN_5,22.45,25,CHAdeMO
664,2024-05-07 21:00:00,STN_7,15.42,43,Type2
665,2024-05-07 21:00:00,STN_8,13.53,50,CCS
666,2024-05-07 21:00:00,STN_9,32.72,57,CCS
667,2024-05-07 22:00:00,STN_2,20.51,59,CCS
668,2024-05-07 22:00:00,STN_3,23.04,41,CHAdeMO
669,2024-05-07 22:00:00,STN_5,17.71,41,Type2
670,2024-05-07 22:00:00,STN_7,19.28,46,CCS
671,2024-05-07 22:00:00,STN_8,23.12,45,CCS
672,2024-05-07 22:00:00,STN_10,25.06,56,Type2
673,2024-05-07 23:00:00,STN_1,28.65,30,CHAdeMO
674,2024-05-07 23:00:00,STN_2,4.12,54,Type2
675,2024-05-07 23:00:00,STN_4,12.43,42,CHAdeMO
676,2024-05-07 23:00:00,STN_6,13.81,26,CCS
677,2024-05-07 23:00:00,STN_7,25.79,52,CHAdeMO
678,2024-05-07 23:00:00,STN_10,17.96,19,Type2
679,2024-05-08 00:00:00,STN_1,18.18,48,Type2
680,2024-05-08 00:00:00,STN_5,11.65,46,Type2
681,2024-05-08 00:00:00,STN_8,21.89,50,CCS
682,2024-05-08 00:00:00,STN_10,22.84,35,Type2
683,2024-05-08 01:00:00,STN_1,30.38,43,CCS
684,2024-05-08 01:00:00,STN_2,21.81,35,Type2
685,2024-05-08 01:00:00,STN_5,18.9,36,CCS
686,2024-05-08 01:00:00,STN_6,20.79,62,CHAdeMO
687,2024-05-08 01:00:00,STN_7,12.4,28,CHAdeMO
688,2024-05-08 01:00:00,STN_8,32.3,42,Type2
689,2024-05-08 02:00:00,STN_1,17.32,55,CCS
690,2024-05-08 02:00:00,STN_4,17.76,63,CCS
691,2024-05-08 02:00:00,STN_5,26.75,40,CHAdeMO
692,2024-05-08 02:00:00,STN_7,37.1,38,Type2
693,2024-05-08 03:00:00,STN_1,27.19,47,Type2
694,2024-05-08 03:00:00,STN_4,31.11,60,CHAdeMO
695,2024-05-08 03:00:00,STN_7,22.22,37,Type2
696,2024-05-08 03:00:00,STN_9,25.22,38,Type2
697,2024-05-08 04:00:00,STN_2,36.09,46,Type2
698,2024-05-08 04:00:00,STN_5,19.44,46,CCS
699,2024-05-08 04:00:00,STN_6,12.57,35,Type2
700,2024-05-08 04:00:00,STN_7,30.4,38,CCS
701,2024-05-08 04:00:00,STN_8,14.67,50,CCS
702,2024-05-08 04:00:00,STN_9,30.3,52,Type2
703,2024-05-08 05:00:00,STN_4,28.97,37,CHAdeMO
704,2024-05-08 05:00:00,STN_7,12.05,60,Type2
705,2024-05-08 05:00:00,STN_10,19.74,42,CCS
706,2024-05-08 06:00:00,STN_2,31.3,50,CHAdeMO
707,2024-05-08 06:00:00,STN_9,25.19,66,Type2
708,2024-05-08 06:00:00,STN_10,17.5,54,CCS
709,2024-05-08 07:00:00,STN_3,22.4,47,Type2
710,2024-05-08 07:00:00,STN_5,32.7,50,Type2
711,2024-05-08 07:00:00,STN_8,25.77,55,Type2
712,2024-05-08 07:00:00,STN_9,19.45,36,CCS
713,2024-05-08 08:00:00,STN_1,14.69,25,CCS
714,2024-05-08 08:00:00,STN_3,36.39,33,Type2
715,2024-05-08 08:00:00,STN_8,20.45,42,CHAdeMO
716,2024-05-08 09:00:00,STN_1,24.15,53,Type2
717,2024-05-08 09:00:00,STN_3,28.02,39,CHAdeMO
718,2024-05-08 09:00:00,STN_5,20.83,47,Type2
719,2024-05-08 09:00:00,STN_8,20.26,61,Type2
720,2024-05-08 09:00:00,STN_9,25.44,52,Type2
721,2024-05-08 09:00:00,STN_10,26.64,56,CHAdeMO
722,2024-05-08 10:00:00,STN_3,23.27,32,Type2
723,2024-05-08 10:00:00,STN_4,24.8,38,Type2
724,2024-05-08 10:00:00,STN_6,18.3,50,CCS
725,2024-05-08 10:00:00,STN_8,30.67,45,CHAdeMO
726,2024-05-08 11:00:00,STN_4,24.16,62,CHAdeMO
727,2024-05-08 11:00:00,STN_7,23.69,71,Type2
728,2024-05-08 11:00:00,STN_8,25.96,27,CHAdeMO
729,2024-05-08 12:00:00,STN_6,27.27,48,CHAdeMO
730,2024-05-08 12:00:00,STN_7,31.03,51,CHAdeMO
731,2024-05-08 12:00:00,STN_8,21.03,32,CCS
732,2024-05-08 13:00:00,STN_3,20.54,36,Type2
733,2024-05-08 13:00:00,STN_4,17.94,50,CHAdeMO
734,2024-05-08 13:00:00,STN_6,33.69,48,CCS
735,2024-05-08 13:00:00,STN_10,13.63,49,CCS
736,2024-05-08 14:00:00,STN_2,30.38,38,CHAdeMO
737,2024-05-08 14:00:00,STN_3,21.06,45,Type2
738,2024-05-08 15:00:00,STN_2,16.51,51,CCS
739,2024-05-08 15:00:00,STN_3,21.15,49,CCS
740,2024-05-08 15:00:00,STN_9,15.79,40,Type2
741,2024-05-08 16:00:00,STN_3,27.06,41,CHAdeMO
742,2024-05-08 16:00:00,STN_4,34.09,41,CHAdeMO
743,2024-05-08 16:00:00,STN_6,23.57,54,Type2
744,2024-05-08 16:00:00,STN_7,12.07,27,CCS
745,2024-05-08 16:00:00,STN_8,11.32,57,CCS
746,2024-05-08 16:00:00,STN_10,18.14,70,Type2
747,2024-05-08 17:00:00,STN_3,18.05,46,CHAdeMO
748,2024-05-08 17:00:00,STN_7,32.79,65,Type2
749,2024-05-08 17:00:00,STN_10,36.43,57,CCS
750,2024-05-08 18:00:00,STN_5,29.17,50,Type2
751,2024-05-08 18:00:00,STN_6,27.45,39,CCS
752,2024-05-08 19:00:00,STN_1,16.27,44,Type2
753,2024-05-08 19:00:00,STN_2,20.81,40,Type2
754,2024-05-08 19:00:00,STN_3,26.87,54,Type2
755,2024-05-08 19:00:00,STN_4,22.62,59,Type2
756,2024-05-08 19:00:00,STN_7,14.01,43,CCS
757,2024-05-08 19:00:00,STN_10,16.98,26,CHAdeMO
758,2024-05-08 20:00:00,STN_2,21.42,43,CHAdeMO
759,2024-05-08 20:00:00,STN_3,32.59,51,CCS
760,2024-05-08 20:00:00,STN_4,14.83,63,CHAdeMO
761,2024-05-08 20:00:00,STN_5,30.55,50,CCS
762,2024-05-08 20:00:00,STN_6,20.41,35,CCS
763,2024-05-08 20:00:00,STN_9,19.39,55,CHAdeMO
764,2024-05-08 21:00:00,STN_1,35.19,60,CHAdeMO
765,2024-05-08 21:00:00,STN_4,18.58,33,CCS
766,2024-05-08 21:00:00,STN_5,22.99,27,CCS
767,2024-05-08 21:00:00,STN_6,24.26,43,CHAdeMO
768,2024-05-08 21:00:00,STN_7,18.74,29,CCS
769,2024-05-08 21:00:00,STN_8,25.6,39,CCS
770,2024-05-08 21:00:00,STN_9,13.81,16,CHAdeMO
771,2024-05-08 21:00:00,STN_10,21.81,62,Type2
772,2024-05-08 23:00:00,STN_2,33.63,40,Type2
773,2024-05-08 23:00:00,STN_3,17.78,49,CCS
774,2024-05-08 23:00:00,STN_9,15.01,48,Type2
775,2024-05-09 00:00:00,STN_3,27.36,57,CHAdeMO
776,2024-05-09 00:00:00,STN_7,21.3,42,Type2
777,2024-05-09 00:00:00,STN_8,15.85,36,CCS
778,2024-05-09 01:00:00,STN_4,20.41,48,CCS
779,2024-05-09 01:00:00,STN_5,28.4,36,CHAdeMO
780,2024-05-09 01:00:00,STN_8,32.45,42,CCS
781,2024-05-09 01:00:00,STN_9,21.85,37,CCS
782,2024-05-09 02:00:00,STN_3,5.03,53,CHAdeMO
783,2024-05-09 02:00:00,STN_7,27.16,42,CCS
784,2024-05-09 02:00:00,STN_8,22.47,50,CHAdeMO
785,2024-05-09 02:00:00,STN_9,11.06,39,CCS
786,2024-05-09 02:00:00,STN_10,27.56,32,Type2
787,2024-05-09 03:00:00,STN_2,24.05,31,CHAdeMO
788,2024-05-09 03:00:00,STN_5,25.27,44,Type2
789,2024-05-09 03:00:00,STN_6,10.69,56,CHAdeMO
790,2024-05-09 03:00:00,STN_8,16.86,36,Type2
791,2024-05-09 03:00:00,STN_10,23.4,56,CCS
792,2024-05-09 04:00:00,STN_1,14.89,45,Type2
793,2024-05-09 04:00:00,STN_4,25.0,51,CCS
794,2024-05-09 04:00:00,STN_8,23.24,41,CCS
795,2024-05-09 04:00:00,STN_9,16.21,45,CCS
796,2024-05-09 05:00:00,STN_2,14.5,15,Type2
797,2024-05-09 05:00:00,STN_4,25.06,54,Type2
798,2024-05-09 05:00:00,STN_5,5.46,34,CCS
799,2024-05-09 05:00:00,STN_7,26.33,65,CHAdeMO
800,2024-05-09 06:00:00,STN_1,22.15,37,CHAdeMO
801,2024-05-09 06:00:00,STN_3,20.72,58,CHAdeMO
802,2024-05-09 06:00:00,STN_4,17.48,37,Type2
803,2024-05-09 06:00:00,STN_5,18.62,35,CCS
804,2024-05-09 06:00:00,STN_8,22.86,61,CCS
805,2024-05-09 07:00:00,STN_1,24.26,42,CHAdeMO
806,2024-05-09 07:00:00,STN_3,19.96,29,Type2
807,2024-05-09 07:00:00,STN_8,28.18,44,Type2
808,2024-05-09 07:00:00,STN_10,20.74,76,CHAdeMO
809,2024-05-09 08:00:00,STN_6,24.09,37,CHAdeMO
810,2024-05-09 08:00:00,STN_7,19.02,56,CHAdeMO
811,2024-05-09 08:00:00,STN_8,22.79,30,CHAdeMO
812,2024-05-09 09:00:00,STN_1,28.43,38,Type2
813,2024-05-09 09:00:00,STN_3,35.11,55,CHAdeMO
814,2024-05-09 09:00:00,STN_6,18.87,57,Type2
815,2024-05-09 09:00:00,STN_7,22.47,53,CHAdeMO
816,2024-05-09 10:00:00,STN_3,25.39,36,CCS
817,2024-05-09 10:00:00,STN_8,17.5,55,Type2
818,2024-05-09 11:00:00,STN_1,19.66,40,CCS
819,2024-05-09 11:00:00,STN_4,15.31,49,CHAdeMO
820,2024-05-09 11:00:00,STN_5,36.44,34,CCS
821,2024-05-09 11:00:00,STN_6,22.17,59,CHAdeMO
822,2024-05-09 11:00:00,STN_8,21.44,49,CCS
823,2024-05-09 11:00:00,STN_9,14.56,49,CHAdeMO
824,2024-05-09 13:00:00,STN_1,20.69,54,Type2
825,2024-05-09 13:00:00,STN_6,30.31,70,CHAdeMO
826,2024-05-09 13:00:00,STN_7,26.06,48,CCS
827,2024-05-09 13:00:00,STN_8,23.36,41,Type2
828,2024-05-09 13:00:00,STN_10,24.37,42,CCS
829,2024-05-09 14:00:00,STN_2,23.18,58,CCS
830,2024-05-09 14:00:00,STN_3,14.95,56,CCS
831,2024-05-09 14:00:00,STN_8,31.22,43,CHAdeMO
832,2024-05-09 14:00:00,STN_9,7.15,38,CCS
833,2024-05-09 14:00:00,STN_10,31.08,44,Type2
834,2024-05-09 15:00:00,STN_1,15.0,39,CHAdeMO
835,2024-05-09 15:00:00,STN_2,27.88,50,CHAdeMO
836,2024-05-09 15:00:00,STN_5,20.33,41,Type2
837,2024-05-09 15:00:00,STN_6,19.26,35,CCS
838,2024-05-09 15:00:00,STN_8,33.31,41,CCS
839,2024-05-09 15:00:00,STN_9,30.52,60,CCS
840,2024-05-09 17:00:00,STN_1,28.99,40,CHAdeMO
841,2024-05-09 18:00:00,STN_1,24.83,44,CCS
842,2024-05-09 18:00:00,STN_2,15.67,48,CHAdeMO
843,2024-05-09 18:00:00,STN_3,13.75,56,Type2
844,2024-05-09 18:00:00,STN_10,18.75,47,CHAdeMO
845,2024-05-09 19:00:00,STN_1,23.98,42,Type2
846,2024-05-09 19:00:00,STN_7,26.11,40,CHAdeMO
847,2024-05-09 19:00:00,STN_9,28.1,31,CHAdeMO
848,2024-05-09 19:00:00,STN_10,22.88,64,CCS
849,2024-05-09 20:00:00,STN_7,15.0,38,CHAdeMO
850,2024-05-09 20:00:00,STN_10,25.6,46,CCS
851,2024-05-09 21:00:00,STN_2,24.45,49,CCS
852,2024-05-09 21:00:00,STN_4,26.44,56,CCS
853,2024-05-09 21:00:00,STN_8,24.87,42,Type2
854,2024-05-09 22:00:00,STN_1,26.71,63,CCS
855,2024-05-09 22:00:00,STN_3,21.07,35,CCS
856,2024-05-09 22:00:00,STN_4,29.75,43,CCS
857,2024-05-09 22:00:00,STN_5,6.79,53,CCS
858,2024-05-09 22:00:00,STN_8,18.25,44,CHAdeMO
859,2024-05-09 22:00:00,STN_9,24.32,46,Type2
860,2024-05-09 23:00:00,STN_3,26.97,40,CHAdeMO
861,2024-05-09 23:00:00,STN_7,25.59,42,CHAdeMO
862,2024-05-09 23:00:00,STN_8,27.17,51,CHAdeMO
863,2024-05-09 23:00:00,STN_10,15.45,55,Type2
864,2024-05-10 00:00:00,STN_4,18.25,53,CCS
865,2024-05-10 00:00:00,STN_5,24.57,63,Type2
866,2024-05-10 00:00:00,STN_6,20.44,41,CCS
867,2024-05-10 00:00:00,STN_8,21.86,41,CHAdeMO
868,2024-05-10 01:00:00,STN_2,27.6,28,CHAdeMO
869,2024-05-10 01:00:00,STN_4,14.62,34,CHAdeMO
870,2024-05-10 01:00:00,STN_7,28.65,62,CHAdeMO
871,2024-05-10 01:00:00,STN_10,21.27,43,Type2
872,2024-05-10 02:00:00,STN_1,22.49,56,CCS
873,2024-05-10 02:00:00,STN_4,15.51,47,Type2
874,2024-05-10 02:00:00,STN_5,28.83,50,CCS
875,2024-05-10 03:00:00,STN_1,23.33,55,CCS
876,2024-05-10 03:00:00,STN_2,3.08,51,CCS
877,2024-05-10 03:00:00,STN_3,17.42,26,CCS
878,2024-05-10 03:00:00,STN_5,25.58,58,CCS
879,2024-05-10 03:00:00,STN_6,21.04,54,CHAdeMO
880,2024-05-10 03:00:00,STN_7,33.29,58,CCS
881,2024-05-10 03:00:00,STN_8,33.48,52,CCS
882,2024-05-10 03:00:00,STN_9,22.53,28,Type2
883,2024-05-10 04:00:00,STN_5,20.28,36,Type2
884,2024-05-10 04:00:00,STN_7,37.2,43,CHAdeMO
885,2024-05-10 04:00:00,STN_10,22.86,50,CCS
886,2024-05-10 05:00:00,STN_2,22.31,61,CHAdeMO
887,2024-05-10 05:00:00,STN_9,17.64,46,CCS
888,2024-05-10 05:00:00,STN_10,16.8,31,Type2
889,2024-05-10 06:00:00,STN_2,17.72,44,CHAdeMO
890,2024-05-10 06:00:00,STN_3,18.99,38,CCS
891,2024-05-10 06:00:00,STN_4,12.16,44,CCS
892,2024-05-10 06:00:00,STN_6,11.47,52,Type2
